id,label,f01|E:url[seminar],f02|#:text[abstract],f03|#:text[location],f04|#:text[LOCATION],f05|#:text[speaker],f06|#:text[SPEAKER],f07|#:text[date|time],f08|#:text[DATE|TIME],f09|#:tag[img],f10|#:text[tbc/tba],f11|#:tag[table],f12|#:url[neg_word],f13|#:text[seminar],f14|#ratio:text[LOCATION-TIME]
35847,-1,1,0,0,0,2,13,0,0,3,0,3,0,13,0
77566,-1,0,1,11,0,0,0,15,0,3,0,1,0,0,0
32881,-1,0,4,2,0,0,0,1,0,1,0,0,0,0,0
32941,-1,0,3,2,0,0,1,1,1,1,0,0,0,0,0
32518,-1,0,2,2,0,1,2,9,2,0,0,0,0,0,0
78412,-1,0,0,0,0,1,8,0,0,3,0,1,0,1,0
2450,-1,0,0,0,0,1,0,2,0,1,0,0,0,1,0
2430,-1,0,0,8,5,3,0,3,4,3,0,1,0,5,1
112952,-1,0,0,5,7,0,3,1,1,5,0,0,0,5,7
3263,-1,0,1,4,4,6,0,10,23,12,0,0,1,6,0
78496,-1,0,1,1,1,0,4,0,0,2,0,0,0,1,1
105791,-1,1,0,0,1,0,0,0,0,3,0,1,0,8,1
13739,-1,0,1,19,26,11,0,11,20,13,0,0,1,2,1
46383,-1,0,0,0,1,0,1,2,0,8,0,0,0,1,1
46360,-1,0,0,1,1,1,1,1,0,7,0,0,0,0,1
14198,-1,0,1,3,4,7,0,8,5,5,0,0,1,2,0
116006,-1,0,0,6,5,0,0,5,15,1,0,0,0,0,0
94271,-1,0,10,7,3,2,6,2,0,11,0,0,0,5,3
63098,-1,0,0,3,1,3,0,0,4,15,0,0,0,0,0
14518,-1,0,0,1,0,0,1,1,4,1,0,0,0,0,0
13599,-1,0,0,4,22,0,0,0,0,2,0,0,1,0,22
34931,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14246,-1,0,1,3,5,7,0,7,5,5,0,0,1,2,1
92688,-1,0,0,10,0,0,0,1,2,3,0,0,0,0,0
32434,-1,0,1,3,0,1,0,1,0,1,0,0,0,0,0
32712,-1,0,0,2,0,0,0,1,0,1,0,0,0,0,0
46204,-1,1,0,2,1,1,1,0,2,6,0,0,0,7,0
32332,-1,0,0,1,0,0,0,0,4,0,0,0,0,0,0
31085,-1,0,2,7,4,12,0,14,1,7,0,0,0,3,4
60553,-1,0,0,33,33,0,0,2,0,1,0,0,0,3,33
31306,-1,0,0,1,0,2,4,3,6,1,0,0,0,8,0
99303,-1,1,0,1,0,1,0,1,1,10,0,1,0,17,0
63252,-1,1,0,16,15,1,0,6,1,7,0,0,0,6,15
60530,-1,0,0,37,49,0,0,2,0,17,0,0,0,7,49
64049,-1,0,0,17,16,4,0,5,0,6,0,0,0,3,16
3868,-1,0,0,3,4,2,3,0,1,0,0,0,1,0,4
144,-1,1,1,1,0,0,0,0,0,12,0,2,1,26,0
61787,-1,1,0,0,0,0,0,3,14,5,0,0,0,19,0
11072,-1,0,0,4,0,0,2,0,2,11,0,0,0,3,0
19447,-1,0,0,0,4,0,0,2,1,1,0,0,0,1,4
32365,-1,0,0,2,0,0,0,1,0,1,0,0,0,0,0
12883,-1,0,0,2,5,5,1,5,2,4,0,0,0,4,2
32907,-1,0,2,2,0,0,2,2,2,1,0,0,0,0,0
46791,-1,0,56,9,1,3,9,11,1,13,0,0,0,7,1
104243,-1,0,0,0,0,0,0,0,1,6,0,3,0,0,0
29765,-1,0,1,0,1,0,0,1,0,2,0,1,0,0,1
13631,-1,0,1,3,4,7,0,7,4,10,0,0,1,2,1
11058,-1,2,0,1,0,0,0,1,0,18,0,0,0,17,0
106671,-1,0,0,6,2,0,166,0,1,1,0,0,0,2,2
23642,-1,0,5,11,0,0,0,15,1,3,0,1,0,0,0
109406,-1,0,0,3,1,2,0,2,0,1,0,0,0,2,1
11719,-1,0,0,13,0,0,0,27,3,4,0,2,0,0,0
13029,-1,0,1,11,0,0,0,16,0,3,0,1,0,0,0
65721,-1,0,0,1,0,0,1,9,2,4,0,0,0,0,0
14089,-1,0,1,7,13,10,0,11,5,7,0,0,1,2,2
106741,-1,0,0,6,2,1,165,0,0,0,0,0,0,4,2
19442,-1,0,0,0,4,0,0,2,1,1,0,0,0,1,4
110638,-1,0,0,1,0,0,2,1,0,5,0,1,0,1,0
71611,-1,0,0,5,0,1,0,1,0,1,0,0,0,4,0
24171,-1,0,1,3,2,2,2,1,29,7,0,0,1,2,0
99190,-1,1,0,1,0,0,0,1,0,11,0,1,0,16,0
14277,-1,0,1,3,4,7,0,7,15,5,0,0,1,6,0
30117,-1,0,1,0,0,0,0,1,0,2,0,1,0,0,0
99314,-1,1,0,1,0,0,0,1,0,10,0,1,0,16,0
94700,-1,0,0,10,5,1,101,0,0,24,0,7,0,0,5
22194,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3137,-1,0,0,6,8,3,0,2,2,12,0,0,0,6,4
13025,-1,0,1,3,4,7,0,7,5,5,0,0,1,2,0
2383,-1,0,0,0,0,13,2,2,1,1,0,0,0,7,0
23959,-1,0,1,3,2,2,2,1,28,7,0,0,1,2,0
3660,-1,0,3,2,0,4,0,7,3,16,0,0,1,8,0
110271,-1,0,0,1,0,4,0,4,1,13,0,0,1,1,0
47326,-1,0,0,4,5,1,1,0,0,4,0,0,0,0,5
14012,-1,0,1,3,11,7,0,7,7,5,0,0,1,2,1
105736,-1,0,0,5,1,2,0,1,6,4,0,0,0,0,0
59675,-1,1,0,4,3,0,0,8,1,3,0,0,0,5,3
1349,-1,0,0,13,1,5,4,9,4,13,0,0,0,3,0
135,-1,1,1,1,0,0,0,1,0,12,0,2,0,9,0
346,-1,0,0,2,3,0,0,2,2,7,0,2,0,2,1
24107,-1,0,1,4,2,2,2,1,31,8,0,0,1,2,0
32323,-1,0,0,2,0,1,0,2,0,2,0,0,0,0,0
77535,-1,0,0,11,0,2,0,16,0,3,0,1,0,0,0
6810,-1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
13612,-1,0,1,19,73,5,3,14,45,56,0,0,2,2,1
23461,-1,0,0,1,0,4,0,3,3,2,0,0,1,0,0
14184,-1,0,1,4,4,7,0,7,4,5,0,0,1,2,1
48081,-1,0,0,1,4,2,0,0,7,1,0,9,0,0,0
45223,-1,1,0,10,13,6,2,11,2,7,0,0,0,21,6
77159,-1,0,0,2,0,0,0,1,0,2,0,0,0,0,0
108399,-1,1,1,7,0,2,41,3,68,76,0,1,0,21,0
77141,-1,0,0,4,2,0,1,1,4,0,0,0,0,0,0
62584,-1,2,4,5,0,2,0,15,8,24,0,0,0,17,0
97172,-1,0,0,2,0,0,0,1,0,1,0,0,0,0,0
15529,-1,0,2,2,2,2,0,8,1,7,0,3,0,0,2
61679,-1,1,0,1,0,0,0,1,7,5,0,0,0,8,0
92748,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65580,-1,0,0,1,0,0,15,8,4,3,0,0,0,0,0
1995,-1,0,0,2,3,0,0,2,3,11,0,1,0,1,1
107206,-1,0,0,1,1,1,2,2,0,7,0,0,0,1,1
11569,-1,0,0,6,4,2,3,15,7,3,0,0,0,0,0
37696,-1,0,0,10,13,2,0,11,7,13,0,0,0,13,1
23864,-1,0,2,11,6,1,0,15,1,4,0,1,0,0,6
21819,-1,0,0,2,0,0,0,1,0,6,0,0,0,1,0
32351,-1,0,0,2,0,0,0,2,0,1,0,0,0,0,0
23624,-1,0,0,11,2,0,0,15,1,3,0,1,0,2,2
117918,-1,0,0,5,22,1,0,1,4,4,0,0,0,0,5
4314,-1,0,0,1,1,1,0,0,0,3,0,0,1,1,1
21565,-1,0,0,0,0,0,0,1,0,7,0,1,0,1,0
60547,-1,1,0,32,33,0,0,3,1,1,0,0,0,9,33
23903,-1,0,2,3,2,3,2,1,29,7,0,0,1,2,0
13587,-1,0,1,3,7,7,0,7,7,5,0,0,1,2,1
13613,-1,0,0,5,5,0,0,0,6,15,0,0,1,0,0
3933,-1,0,0,1,2,4,2,1,8,4,0,0,1,6,0
32368,-1,0,0,4,0,0,0,1,2,1,0,0,0,0,0
13533,-1,0,1,6,10,7,0,7,4,6,0,0,1,2,2
69801,-1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
32698,-1,0,1,3,0,1,0,3,2,1,0,0,0,0,0
98888,-1,1,0,1,0,0,0,1,0,12,0,1,0,16,0
34980,-1,0,0,2,0,2,0,0,0,2,0,0,1,5,0
78213,-1,0,0,0,0,0,0,9,0,5,0,0,0,2,0
3422,-1,0,1,2,3,13,1,11,3,5,0,0,1,6,1
58029,-1,0,3,3,1,1,6,4,2,2,0,0,0,6,0
3176,-1,0,0,7,0,0,0,1,2,3,0,0,0,0,0
35254,-1,0,0,1,0,7,0,1,6,1,0,1,1,0,0
18550,-1,0,0,2,0,1,0,2,0,4,0,0,0,3,0
34643,-1,0,0,0,0,0,0,0,0,7,0,20,0,0,0
48323,-1,0,2,0,0,0,0,1,4,4,0,0,0,7,0
26573,-1,0,0,18,0,2,0,0,0,4,0,0,1,0,0
3974,-1,1,0,1,3,6,0,0,3,1,0,0,1,10,1
116268,-1,0,0,6,8,1,0,0,2,1,0,0,0,1,4
21446,-1,0,0,2,0,8,2,1,1,9,0,1,0,3,0
94945,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26680,-1,0,0,19,4,10,8,9,19,16,0,0,1,6,0
14435,-1,0,1,3,4,7,0,7,4,5,0,0,1,2,1
32364,-1,0,0,2,1,0,0,1,0,1,0,0,0,2,1
13339,-1,0,1,3,9,7,0,13,4,9,0,0,1,2,2
58325,-1,0,0,0,0,0,0,1,0,3,0,1,0,0,0
31211,-1,0,0,1,0,1,0,1,7,2,0,0,0,4,0
20019,-1,0,0,0,0,0,2,1,0,5,0,0,0,2,0
51839,-1,0,0,26,103,1,1,16,0,8,0,1,0,1,103
69317,-1,1,0,2,1,1,19,0,1,8,0,0,0,4,1
4066,-1,0,0,2,4,1,0,0,0,0,0,0,1,0,4
46486,-1,0,0,3,1,11,3,2,6,10,0,0,0,3,0
32339,-1,0,0,2,0,0,0,1,0,2,0,0,0,0,0
24179,-1,0,1,3,2,2,2,1,28,8,0,0,1,2,0
73942,-1,0,2,1,1,0,0,0,2,0,0,0,0,8,0
21139,-1,0,0,3,0,0,0,4,1,16,0,1,0,4,0
111207,-1,0,0,0,0,0,1,0,0,0,0,0,0,4,0
106075,-1,1,0,1,1,0,7,1,2,3,0,0,0,10,0
35070,-1,0,0,11,5,15,9,6,18,15,0,0,1,6,0
22794,-1,0,0,4,4,4,0,4,1,1,0,0,1,2,4
61153,-1,0,0,3,10,0,0,3,1,10,0,0,0,1,10
2448,-1,0,0,0,0,0,0,2,0,1,0,0,0,2,0
108055,-1,0,0,0,1,0,0,1,0,6,0,0,0,2,1
114531,-1,1,0,3,0,0,2,12,1,6,0,0,0,2,0
113767,-1,0,0,2,1,0,1,8,2,6,0,0,0,6,0
2191,-1,0,0,0,0,0,0,1,0,5,0,0,0,2,0
31058,-1,0,0,2,0,2,0,0,0,2,0,0,1,0,0
111233,1,2,0,2,3,2,1,4,2,2,1,0,0,4,1
14215,1,0,1,5,4,8,0,9,5,5,0,0,1,2,0
107471,1,2,0,3,1,0,0,6,6,5,0,0,0,17,0
98976,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
11336,1,1,2,15,4,3,0,12,3,16,0,15,0,14,1
99015,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
98998,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
48838,1,2,1,2,0,2,8,0,1,2,0,0,0,18,0
110500,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
98929,1,1,1,2,0,1,0,2,3,16,0,1,0,11,0
3016,1,2,1,2,1,0,2,1,5,13,0,1,0,15,0
110403,1,1,0,3,2,1,3,0,5,3,1,0,0,7,0
110460,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
14196,1,0,1,6,6,7,0,7,5,5,0,0,1,2,1
98990,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
99293,1,1,1,2,0,0,1,3,3,16,0,1,0,10,0
98985,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
13063,1,0,1,3,5,7,0,10,8,5,0,0,1,3,0
109136,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
110471,1,1,0,3,3,2,1,0,5,3,1,0,0,8,0
100385,1,1,1,3,0,1,1,2,3,16,0,1,0,11,0
76798,1,2,0,6,1,2,6,2,1,1,0,0,0,6,1
99412,1,1,1,3,2,1,0,2,3,16,0,1,0,10,0
107566,1,2,0,3,1,0,0,0,7,3,0,0,0,11,0
100392,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
36790,1,1,1,11,13,2,0,12,2,7,0,0,0,19,6
100001,1,1,1,3,0,1,4,2,2,16,0,1,0,10,0
109135,1,2,0,0,0,1,3,0,1,3,0,1,0,8,0
100391,1,1,1,2,0,0,0,3,3,16,0,1,0,11,0
98866,1,1,1,2,0,0,0,3,2,16,0,1,0,9,0
110522,1,1,0,4,2,1,0,1,5,3,1,0,0,8,0
110506,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
99875,1,1,1,7,1,2,0,3,3,16,0,1,0,12,0
2534,1,2,0,9,8,0,1,7,8,3,0,0,0,15,1
105282,1,1,0,1,1,2,1,1,4,3,0,0,1,11,0
107757,1,2,0,3,0,1,2,8,5,5,0,0,0,14,0
110469,1,1,0,3,2,1,4,0,5,3,1,0,0,8,0
109565,1,2,0,2,1,1,2,1,6,5,0,0,0,7,0
110525,1,1,0,3,3,1,7,0,6,5,1,0,0,10,0
99146,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
110516,1,1,0,3,2,1,1,0,5,3,1,0,0,9,0
100037,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
99915,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
13617,1,0,1,5,4,8,0,7,5,5,0,0,1,2,0
70270,1,2,1,1,2,0,1,0,2,16,0,2,0,14,1
58348,1,2,0,2,0,0,0,0,3,3,0,0,0,9,0
99397,1,1,1,3,1,1,0,3,3,16,0,1,0,11,0
110428,1,1,0,3,2,1,3,0,5,3,1,0,0,8,0
109866,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
110454,1,1,0,3,1,5,1,2,5,3,1,0,0,11,0
98988,1,1,0,2,0,0,0,2,3,16,0,1,0,13,0
99013,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
100035,1,1,1,3,0,2,1,2,3,16,0,1,0,10,0
100389,1,1,1,2,0,0,0,2,4,16,0,1,0,10,0
109133,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
100048,1,1,1,2,0,0,0,2,1,16,0,1,0,11,0
99292,1,1,1,2,0,0,0,2,3,16,0,1,0,10,0
110493,1,1,0,3,2,1,1,0,5,3,1,0,0,8,0
14086,1,0,4,25,20,13,0,16,31,19,0,0,1,2,0
19101,1,1,0,2,1,0,0,1,1,4,0,1,0,4,1
70500,1,2,0,0,0,1,2,1,1,3,0,1,0,8,0
110443,1,1,0,4,2,2,3,0,5,3,1,0,0,8,0
99830,1,1,0,4,2,1,0,10,3,24,0,0,0,16,0
37719,1,1,0,11,13,2,1,12,5,7,1,0,0,21,2
98589,1,1,1,3,2,1,0,2,5,16,0,1,0,11,0
98979,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98647,1,1,1,3,2,0,0,4,3,16,0,1,0,10,0
99620,1,1,1,3,1,0,0,2,1,16,0,1,0,10,1
99299,1,1,1,8,0,0,1,4,3,16,0,1,0,12,0
69625,1,1,1,1,0,1,2,0,3,22,0,2,0,11,0
98411,1,1,1,6,0,2,2,3,2,16,0,1,0,10,0
73420,1,1,0,3,2,3,6,2,1,1,0,0,0,8,2
98991,1,1,3,2,0,0,0,2,3,16,0,1,0,10,0
58349,1,2,0,2,0,0,3,0,3,3,0,0,0,10,0
14399,1,1,1,5,5,9,0,7,9,5,0,0,1,5,0
100089,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
111273,1,2,0,2,3,2,2,7,2,2,0,0,0,5,1
100094,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
2547,1,2,0,9,8,0,0,7,7,3,0,0,0,14,1
98913,1,1,1,2,0,0,0,2,3,16,0,1,0,9,0
98987,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
58350,1,2,0,2,0,0,0,0,3,3,0,0,0,9,0
109861,1,2,0,0,0,1,2,0,1,3,0,1,0,8,0
112987,1,2,0,6,7,0,0,2,3,6,0,0,0,15,2
33971,1,1,0,1,0,2,0,0,4,1,0,0,1,7,0
107501,1,2,0,3,0,2,4,8,8,5,0,0,0,16,0
19085,1,1,0,2,1,0,1,1,0,4,0,1,0,6,1
99313,1,1,0,2,2,0,0,1,0,11,0,1,0,17,2
100042,1,1,1,5,0,1,5,2,3,16,0,1,0,10,0
98994,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
98613,1,1,1,3,2,0,3,4,3,16,0,1,0,10,0
98837,1,1,1,2,1,0,1,3,3,16,0,1,0,9,0
100034,1,1,1,2,0,2,0,4,3,16,0,1,0,12,0
98980,1,1,0,2,0,0,0,2,2,16,0,1,0,10,0
100394,1,1,1,3,0,1,2,4,1,16,0,1,0,11,0
99007,1,1,1,2,0,0,0,2,3,16,0,1,0,11,0
98937,1,1,1,2,0,2,0,2,3,17,0,2,0,11,0
99918,1,1,2,2,0,2,0,2,3,16,0,1,0,12,0
99871,1,1,1,3,2,1,0,2,3,16,0,1,0,10,0
111264,1,2,0,1,2,3,1,4,3,2,0,0,0,4,0
111000,1,2,0,2,2,3,2,5,3,2,0,0,0,7,0
13308,1,0,2,11,7,11,0,8,10,5,0,0,1,4,0
45641,1,1,1,11,13,2,1,11,0,8,0,0,0,19,13
110504,1,1,0,7,1,1,0,0,6,3,1,0,0,7,0
48181,1,3,0,9,4,0,0,3,4,2,0,0,0,11,1
100235,1,1,1,2,0,1,0,2,3,17,0,2,0,11,0
110389,1,1,0,3,2,2,1,0,6,3,1,0,0,8,0
13057,1,0,1,3,5,7,0,10,8,5,0,0,1,3,0
99000,1,1,0,2,0,0,0,2,3,16,0,1,0,10,0
